me	1804591
utf	1275617
hhr	1721181
esba	1553079
indb	776901
lila	1712184
agti	1749704
bigc	1626450
hae	313143
pcrx	1396814
aaww	1135185
arcb	894405
nktr	906709
thnpy	1792045
nhi	877860
lkncy	1767582
med	910329
nus	1021561
thrm	903129
cyrx	1124524
plxs	785786
iboc	315709
tgtx	1001316
napa	1835256
lpsn	1102993
verx	1806837
twnk	1644406
cpg	1545851
adv	1776661
sabr	1597033
irt	1466085
mgln	19411
ccs	1576940
inmd	1742692
lgnd	886163
spxc	88205
gbdc	1476765
cent	887733
omab	1378239
fss	277509
kai	886346
ttgt	1293282
hp	46765
bcc	1328581
ibrx	1326110
prva	1759655
sanm	897723
ggal	1114700
esrt	1541401
nuva	1142596
ken	1611005
zip	1617553
cd	1807192
nzf	1137887
cpk	19745
tr	98677
sage	1597553
pipr	1230245
onem	1404123
abr	1253986
ccxi	1340652
mog-a	67887
kymr	1815442
ntct	1078075
ebs	1367644
ciso	1777319
ktos	1069258
cvet	1752836
fibk	860413
epc	1096752
wll	1255474
fbc	1033012
aca	1739445
gcp	1644440
hrmy	1802665
bcrx	882796
oas	1486159
hmy	1023514
gdv	1260729
save	1498710
mtx	891014
wsfs	828944
cdna	1217234
uilcy	1449580
tptx	1595893
vctr	1570827
cstm	1563411
alhc	1832466
sho	1295810
cort	1088856
wafd	936528
sats	1415404
zuo	1423774
ftai	1590364
axnx	1603756
stfc	874977
jeld	1674335
manu	1549107
vrrm	1682745
erf	1126874
xncr	1326732
vsto	1616318
allo	1737287
ng	1173420
crto	1576427
bcnay	1445168
gms	1600438
phr	1412408
rqi	1157842
evh	1628908
ths	1320695
www	110471
nac	1074952
utz	1739566
bdn	790816
ese	866706
fubo	1484769
ffbc	708955
fmbi	702325
ptmn	1372807
pax	1825570
celz	1187953
wgo	107687
ety	1340736
dbc	1328237
laur	912766
lc	1409970
wsbc	203596
colb	887343
nuv	812801
uctt	1275014
dniyy	1487739
b	9984
banf	760498
roic	1407623
md	893949
prk	805676
vcra	1129260
olk	1835539
pdm	1042776
tds	1051512
sasr	824410
iosp	1054905
clbk	1723596
riot	1167419
comm	1517228
gsat	1366868
praa	1185348
frme	712534
wre	104894
mwa	1350593
ptve	1527508
vrts	883237
sjw	766829
psmt	1041803
bur	1714174
teo	932470
idcc	1405495
evt	1253327
fcpt	1650132
impjy	1437538
aat	1500217
acls	1113232
npo	1164863
agio	1439222
dcbo	1829959
ctre	1590717
cdlx	1666071
rock	912562
mnr	67625
himx	1342338
rlj	1511337
adx	2230
bsm	1621434
bcat	1809541
til	1789769
atsg	894081
jks	1481513
smci	1375365
htlf	920112
sblk	1386716
edit	1650664
etwo	1800347
prgs	876167
rnst	715072
kn	1587523
goev	1750153
vvnt	1713952
usna	896264
scgey	1449267
gsky	1712923
ue	1611547
arry	1820721
rily	1464790
om	1484612
xper	1803696
bgs	1278027
frg	1528930
cgau	1854640
bsig	1748824
cbz	944148
vlrs	1520504
mgni	1595974
cnk	1385280
iba	1044896
anf	1018840
stc	94344
sapmy	1062750
trmk	36146
sbgi	912752
gbt	1629137
bke	885245
pi	1114995
cpe	928022
nvee	1532961
fbk	1649749
albky	902102
aht	1232582
nxrt	1620393
sbh	1368458
gdyn	1743725
crsr	1743759
mygn	899923
maxr	1121142
gkos	1192448
prta	1559053
regi	1463258
cake	887596
banr	946673
mfa	1055160
wish	1822250
pslv	1494728
asz	1839191
fcel	886128
odp	800240
modv	1220754
gnw	1276520
gsbd	1572694
or	1627272
sah	1043509
atgsy	1437541
sfix	1576942
msex	66004
ati	1018963
rvmd	1628171
hmhc	1580156
lkfn	721994
eght	1023731
skyw	793733
utg	1263994
xhr	1616000
jps	1176433
lyel	1806952
nxe	1698535
dkl	1552797
eqx	1756607
infn	1138639
codi	1345126
snbr	827187
taro	906338
rvt	804116
htgc	1280784
tse	1519061
gab	794685
api	1802883
dea	1622194
crk	23194
csgs	1005757
amk	1591587
irbt	1159167
gcmg	1819796
cdxs	1200375
band	1514416
mgpi	835011
argo	1091748
kar	1395942
vtkly	913744
skt	899715
sbcf	730708
btt	1528437
pagp	1581990
csiq	1375877
ntb	1653242
irwd	1446847
gdot	1386278
spns	885740
vbtx	1501570
jack	807882
rlgy	1398987
mnro	876427
icfi	1362004
pdo	1798618
vcel	887359
tvtx	1438533
pty	1190935
fvti	1626745
wow	1701051
xpel	1767258
ecpg	1084961
ping	1679826
cnr	883902
bvn	1013131
lnth	1521036
fhtf	1764443
foe	35214
pfs	1178970
noah	1499543
cubi	1488813
bpiry	1437441
mmi	1578732
mgrc	752714
alec	1653087
camt	1109138
forty	1045986
nstg	1401708
gtn	43196
jag	1685715
hska	1038133
calm	16160
srne	850261
ari	1467760
momo	1610601
bdj	1332283
drh	1298946
cswi	1624794
lwlg	1325964
patk	76605
verv	1840574
mtrn	1104657
ctos	1709682
egbn	1050441
nuvb	1811063
akr	899629
cmpr	1262976
wmk	105418
cash	907471
pgre	1605607
aeva	1789029
pubm	1422930
eurn	1604481
star	1095651
gwb	1613665
hni	48287
myte	1831907
cohu	21535
cmp	1227654
extr	1078271
hope	1128361
oi	812074
usa	799195
nwbi	1471265
blmn	1546417
morf	1679363
wrld	108385
myrg	700923
pdi	1510599
lev	1834974
mei	65270
cvii	1828248
imkta	50493
rig	1451505
kahc	1843212
alkt	1529274
nmih	1547903
bgcp	1094831
hep	1283140
evri	1318568
vrtv	1599489
pmt	1464423
krg	1286043
dfh	1825088
alex	1545654
tgh	1413159
ty	99614
mtor	1113256
gva	861459
vet	1293135
wfrd	1603923
rdwr	1094366
dvax	1029142
dsl	1566388
ako-a	925261
meg	1643615
hbm	1322422
etg	1270523
oscr	1568651
kro	1257640
lbrt	1694028
gpre	1309402
ssdt	1673504
clov	1801170
mho	799292
mlab	724004
inbx	1739614
hcat	1636422
adldy	1641427
huya	1728190
osis	1039065
bbby	886158
alg	897077
ahl-pc	1267395
tslx	1508655
wkme	1847584
gogl	1029145
int	789460
accd	1481646
eat	703351
mfgp	1359711
cdev	1658566
frta	1678463
kfrc	930420
shyf	743238
cdmo	704562
yumm	1073748
plmr	1761312
bma	1347426
sybt	835324
nbtb	790359
gpro	1500435
rtlr	1748773
enta	1177648
avya	1418100
prch	1784535
cyh	1108109
krys	1711279
oxm	75288
ego	918608
twou	1459417
amrs	1365916
msge	1795250
lnn	836157
tree	1434621
pro	1392972
play	1525769
rpay	1720592
adct	1771910
avav	1368622
crlbf	1832928
two	1465740
jbi	1839839
mag	1230992
supn	1356576
qtrx	1503274
bbn	1493683
cron	1656472
elf	1600033
bpmp	1708301
baly	1747079
zeta	1851003
lzb	57131
cffn	1490906
hmn	850141
nfh	1737422
domo	1505952
inbt	1657803
etv	1322436
cvi	1376139
sumo	1643269
cccc	1662579
ns	1110805
gic	945114
evv	1222922
amwl	1393584
ttmi	1116942
ceqp	1136352
avns	1606498
hees	1339605
cldx	744218
eb	1475115
ilpt	1717307
step	1796022
itos	1808865
ssp	832428
bxmx	1298699
wabc	311094
kra	1321646
ssys	1517396
road	1718227
tgp	1308106
fpf	1567569
cco	1334978
ipof	1818873
ptgx	1377121
ypf	904851
rckt	1281895
azul	1432364
myov	1679082
gogo	1537054
rdnt	790526
aste	792987
nfj	1260563
vrm	1580864
nwn	1733998
tnc	97134
dfin	1669811
btegf	1279495
arlp	1086600
pten	889900
fcf	712537
sncy	1743907
esta	1688757
bkgfy	1447137
trs	842633
mntk	1826600
big	768835
hyt	1222401
ccyc	1681769
btz	1379384
sava	1069530
slqt	1794783
sgh	1616533
stra	1013934
cmre	1503584
efsc	1025835
flws	1084869
mtls	1091223
dac	1369241
usac	1522727
amcx	1514991
imcr	1671927
csr	798359
ngm	1426332
ladr	1577670
kalu	811596
iag	1203464
seer	1726445
prlb	1443669
gbx	923120
buse	314489
rgnx	1590877
gnl	1526113
gff	50725
isee	1410939
grbk	1373670
scwx	1468666
imgn	855654
rwt	930236
bv	1734713
ges	912463
enva	1529864
adus	1468328
geni	1834489
clne	1368265
gpor	874499
bhlb	1108134
acmr	1680062
bcyc	1761612
atri	701288
crs	17843
finv	1691445
bfly	1804176
nymt	1273685
pbf	1534504
atge	730464
dcom	846617
gty	1052752
axsm	1579428
silk	1397702
afya	1771007
ttcf	1741231
svc	945394
fgen	921299
ptnr	1096691
tbbk	1295401
amrn	897448
ino	1055726
bif	102426
pta	1793882
mrtn	799167
fro	913290
yext	1614178
ldi	1831631
schn	912603
atds	1068689
hpk	1792849
avid	896841
lrn	1157408
mytay	1047564
kos	1509991
gden	1071255
dao	1781753
arch	1037676
veco	103145
aspn	1145986
aledy	1508668
spnt	1576018
schl	866729
sbsi	705432
azz	8947
ocsl	1414932
mbuu	1590976
bli	1689657
dm	1754820
htld	799233
ltc	887905
atra	1604464
mdgl	1157601
nbhc	1475841
cls	1030894
rnp	1224450
epac	6955
gb	1799983
avo	1802974
uvv	102037
shen	354963
delky	1361371
nmz	1266585
fdp	1047340
ocfc	1004702
alx	3499
smwb	1842731
loma	1711375
posh	1825480
nmfc	1496099
jwsm	1831359
ofg	1030469
crncy	909531
mbin	1629019
mor	1340243
arct	1768224
cde	215466
din	49754
scs	1050825
dlx	27996
arce	1740594
aosl	1387467
hsc	45876
amtb	1734342
sxi	310354
par	708821
air	1750
avxl	1314052
uis	746838
hcsg	731012
cenx	949157
slcjy	1523541
chrs	1512762
cnob	712771
chco	726854
pra	1127703
nlst	1282631
aac	1829432
mcri	907242
giii	821002
usph	885978
ysg	1819580
wetg	1784970
nog	1104485
gol	1291733
glng	1207179
qqqx	1608741
blfs	834365
acel	1698991
bkuh	1440153
ero	1853860
ande	821026
faro	917491
gel	1022321
nrk	1195739
thry	1556739
rxdx	1718852
imos	1123134
nrix	1549595
repl	1737953
bst	1616678
radi	1810739
tcbk	356171
fbnc	811589
agm	845877
cmco	1005229
mqy	890196
prim	1361538
vnet	1508475
plya	1692412
tmp	1005817
hcc	1691303
brkl	1049782
pgti	1354327
asix	1673985
inva	1080014
saft	1172052
kros	1664710
brmk	1784797
sa	1231346
sgmo	1001233
rvnc	1479290
srce	34782
hims	1773751
prtc	1782999
stba	719220
tvty	704415
avah	1832332
ssok	1559157
btrs	1774155
taqr	1656053
eos	1308335
xene	1582313
nxgn	708818
etw	1322435
hzo	1057060
jmia	1756708
bfs	907254
rere	1838957
audc	1086434
vrex	1681622
cgnt	1824814
snex	913760
erii	1421517
itpof	880224
ichr	1652535
tgsgy	1437731
tdup	1484778
rgr	95029
chy	1222719
cxw	1070985
tell	61398
umh	752642
aten	1580808
oflx	1317945
mrus	1651311
eig	1379041
sand	1434614
kamn	54381
chef	1517175
poly	914025
sens	1616543
smp	93389
blnk	1429764
dawn	1845337
cers	1020214
ww	105319
kref	1631596
opi	1456772
acb	1683541
mnrl	1745797
pbi	78814
pcvx	1649094
cnxn	1050377
niu	1744781
lung	1127537
tgls	1534675
sndl	1766600
ggpi	1847127
orgo	1661181
tfan	1700849
grc	42682
zumz	1318008
hkib	1769731
aroc	1389050
chct	1631569
flng	1772253
aszp	1021917
aiv	922864
hlit	851310
cet	18748
innv	1834376
pfc	946647
atec	1350653
matw	63296
cts	26058
kids	1425450
forr	1023313
silv	1659520
dk	1694426
idt	1005731
yduqy	1519821
pct	1830033
cbd	1038572
scu	1403256
goco	1808220
pdfs	1120914
ffwm	1413837
prpb	1812667
rc	1527590
igr	1268884
bnr	1792267
evop	1704596
hera	1842912
clm	814083
tgi	1021162
hqh	805267
fnma	310522
oii	73756
bzun	1625414
mnkd	899460
hut	1731805
biogy	1572957
chi	1171471
hurn	1289848
sii	1512920
trssf	1778129
hibb	1017480
cpuh	1828608
cstl	1447362
apog	6845
pam	1469395
plce	1041859
imax	921582
krny	1617242
brbr	1772016
dnn	1063259
plby	1803914
gam	40417
arco	1508478
aod	1379400
cndt	1677703
reta	1358762
ltch	1826000
nrc	70487
rbcaa	921557
cars	1683606
pmvp	1699382
awf	906013
ocgn	1372299
plab	810136
hmst	1518715
csv	1016281
uuuu	1385849
amph	1297184
ccrn	1141103
crhc	1818212
mgnx	1125345
apr	1735803
clb	1000229
altm	1692787
oec	1609804
hyln	1759631
sfl	1289877
for	1406587
nndm	1643303
apsg	1820872
adtn	926282
mgic	876779
iesc	1048268
thq	1604522
karo	1828102
myi	883412
gmre	1533615
btu	1064728
jbss	880117
qure	1590560
tls	320121
gsg	1332174
gldd	1372020
agys	78749
clmt	1340122
sdc	1775625
ruby	1709401
cmps	1816590
arko	1823794
lasr	1124796
gabc	714395
omp	1652133
sndx	1395937
hrtx	818033
gshn	1639327
modn	1118417
nhc	1047335
brog	1774983
rpt	842183
trmr	1849396
hyfm	1695295
by	1702750
atex	1304492
amsf	1018979
nexa	1713930
eim	1176984
zeal	1674988
amwd	794619
resi	1555039
alvr	1754068
atlc	1464343
bcsf	1655050
pfbc	1492165
lmat	1158895
bmdpf	1002788
clvly	1290877
rfp	1393066
ffc	1174164
aus	1838207
fax	790500
gsm	1639877
jpc	1216583
anab	1370053
ango	1275187
ac	1642122
itcb	1276671
clfd	796505
jrvr	1620459
slp	1023459
ceva	1173489
zuus	1687926
axl	1062231
vldr	1745317
tsc	1380846
res	742278
gevo	1392380
kura	1422143
pae	1720821
tbi	768899
cioxy	1483379
denn	852772
rapt	1673772
banc	1169770
knsa	1730430
oprx	1448431
jout	788329
wash	737468
inn	1497645
ecol	1783400
vnda	1347178
obnk	1516912
mgtx	1735438
dbi	1319947
pml	1170299
vmo	884152
kyn	1293613
ccf	830524
mhd	1034665
cii	1278895
aio	1778114
real	1573221
wnc	879526
cplg	1707178
sdig	1856028
qnst	1117297
ra	1655099
mtl	1302362
crnx	1658247
love	1701758
xent	1271214
alxo	1810182
rbbn	1708055
amr	1704715
lbai	846901
rmax	1581091
srrk	1727196
nnox	1795251
ngd	800166
cown	1466538
trtx	1630472
sptn	877422
max	1818383
caap	1717393
ha	1172222
bngo	1411690
ryi	1481582
dht	1331284
swm	1000623
bhk	1160864
wina	908315
geo	923796
vrs	1421182
ebix	814549
rna	1599901
igms	1496323
good	1234006
ocft	1780531
nssc	69633
vxrt	72444
mvis	65770
qtt	1733298
bkd	1332349
plym	1515816
bmtc	802681
sph	1005210
dly	1788399
oust	1816581
hbnc	706129
afin	1568162
mov	72573
orla	1680056
endp	1593034
ntgr	1122904
wetf	880631
yala	1794350
dnow	1599617
ipsc	1850119
htd	1260041
jynt	1612630
dsgn	1807120
arqt	1787306
tcx	909494
tile	715787
vtol	1525221
azre	1633438
bhe	863436
safly	1538028
revg	1687221
gof	1380936
zgnx	1375151
ahh	1569187
vivo	794172
cchwf	1776738
skil	1774675
gco	18498
lgv	1832300
jqc	1227476
smpr	773717
pntm	1830392
apgb	1838337
eh	1759783
gts	1171662
nmco	1774342
ubp	1029800
can	1780652
fph	1574197
vray	1597313
aan	1821393
mx	1325702
qcrh	906465
wlkp	1604665
nie	1383441
ihc	701869
stg	1723935
ntst	1798100
plow	1287213
land	1495240
ghld	1821160
swbi	1092796
pdt	855886
doyu	1762417
uvsp	102212
lgsxy	1447221
cepu	1717161
pgen	1356090
nfbk	1493225
fnko	1704711
tmci	1630627
uan	1425292
pahc	1069899
hfwa	1046025
abit	1095146
splp	1452857
acrs	1557746
ten	1024725
vvi	884219
tshmy	1503526
parr	821483
alpc	1616736
scsc	918965
wiw	1267902
ghg	1724755
bcor	1068875
hstm	1095565
agro	1499505
bto	925683
hsii	1066605
view	1811856
phk	1219360
cio	1593222
bomn	1494582
imtx	1809196
uht	798783
lind	1512499
pll	1728205
hfro	1710680
paya	1819881
hone	1769617
prdo	1046568
abtx	1642081
dgii	854775
clar	913277
nesr	1698514
cal	14707
iim	885601
tigr	1756699
ntus	878526
pump	1680247
eoi	1300391
nptn	1227025
apts	1481832
gnog	1768012
ncbs	1174850
bjri	1013488
rptx	1808158
alp-pq	3153
amswa	713425
opra	1737450
mcrb	1609809
hwkn	46250
fbms	947559
ainv	1278752
osw	1758488
rrd	29669
emd	1227862
goss	1728117
krp	1657788
gsbc	854560
ontf	1110611
zyme	1403752
bcx	1506289
glp	1323468
root	1788882
oxlc	1495222
nx	1423221
fmcb	1085913
imvt	1764013
tcpc	1370755
cpf	701347
vgm	880892
nwli	1635984
csii	1180145
sols	1519177
nkx	1195738
ceix	1710366
svfa	1828478
boe	1320375
este	10254
kron	1741830
ffntf	1783875
ldp	1548717
brg	1442626
hci	1400810
arlo	1736946
akro	1744659
boac	1818089
gsl	1430725
cry	784199
cfb	1458412
prpl	1643953
acco	712034
vkq	877463
uec	1334933
ble	1176194
fmbh	700565
holi	1357450
ctbi	350852
grwg	1604868
ruprf	1010000
avan	1819608
slrc	1418076
omic	1850906
ccd	1602584
invz	1835654
bvs	1665988
mcb	1476034
hiii	1823034
cgbd	1544206
sln	1479615
dnmr	1779020
onew	1772921
btwn	1815086
peri	1338940
vsec	102752
bwmx	1788257
stro	1382101
crzo	1040593
mitk	807863
capl	1538849
merc	1333274
vhi	59255
talo	1724965
knte	1797768
np	1296435
bxc	1301787
iqi	885125
ffic	923139
cvgw	1133470
stkl	351834
zy	1645842
ayrwf	1847462
mgi	1273931
ewtx	1710072
nex	1688476
uslm	82020
bvh	315858
rbac	1815184
egrx	827871
hcci	1403431
vitl	1579733
glt	41719
stng	1483934
agen	1098972
ta	1378453
kzr	1645666
lpi	1528129
asle	1754170
msda	1846996
ymab	1722964
goac	1816176
trvg	1683825
iiin	764401
fsm	1341335
npacy	1450276
mdxg	1376339
fmtx	1538927
fpac	1829426
nid	1557915
slam	1838162
lgac	1836337
scoa	1828985
bw	1630805
tbph	1583107
strl	874238
ingn	1294133
cprx	1369568
idya	1676725
osur	1116463
pfn	1296250
tclry	1080259
gim	828803
bbdc	1379785
bit	1562818
efc	1411342
avir	1593899
pcn	1160990
titn	1409171
dmrc	1438231
myd	879361
tpb	1290677
kdny	1435049
prax	1689548
bfk	1137393
stok	1623526
hov	357294
gci	1579684
lbc	1475348
mass	1555279
vslax	853180
drd	1023512
lqdt	1235468
spaq	1838527
dtrc	1182737
sboey	1578955
etj	1395325
boom	34067
ccvi	1828250
ecom	1169652
drq	1042893
crmt	799850
afmd	1608390
iiiv	1728688
gsev	1828096
ontx	1130598
mye	69488
pzn	1399249
slca	1524741
exk	1277866
htbk	1053352
vvr	1059386
olp	712770
tgs	931427
utl	755001
wpcb	1836074
mcbs	1747068
cbtx	1473844
hnst	1530979
fhtx	1822462
grts	1656634
dbd	28823
pbfx	1582568
cac	750686
igap	1506983
tup	1008654
ehth	1333493
blx	890541
veri	1615165
gbl	1060349
arr	1428205
amrx	1723128
hafc	1109242
kvsc	1846068
ride	1759546
ambc	874501
dmlp	1172358
plus	1022408
cgem	1789972
curo	1711291
hesm	1789832
acre	1529377
maxn	1796898
bitf	1812477
ngms	1821349
novn	1467154
kelya	55135
hzon	1821788
pgc	1050743
svm	1340677
sva	1084201
bzh	915840
muc	1051004
coll	1267565
trns	99302
treb	1805833
hngr	722723
grpn	1490281
calt	1795579
bcab	1826892
vcv	895531
hy	1173514
crai	1053706
rad	84129
yorw	108985
dyn	1818794
ulnv	1605810
desp	1703141
atni	879585
nbr	1163739
quot	1115128
vbiv	764195
tmst	1598428
avk	1219120
fviv	1828183
ospn	1044777
nxj	1087786
cydy	1175680
hbia	732417
sibn	1459839
cutr	1162461
vygg	1822877
prld	1678660
wttr	1693256
gprk	1464591
smlr	1554859
nbb	1478888
lx	1708259
fsp	1031316
sohu	1734107
srdx	924717
cldt	1476045
ruth	1324272
leu	1065059
trst	357301
bgy	1393299
ikna	1835579
cfiv	1825249
adap	1621227
ivr	1437071
diax	1608742
notv	720154
naut	1808805
ccv	1812234
idex	837852
vinp	1826286
ghy	1554697
tpc	77543
blu	1259942
mvf	835948
clw	1441236
bry	1705873
gpmt	1703644
hmpt	1830197
sp	1059262
bbar	913059
insg	1022652
petq	1668673
mit	1826058
catc	711772
cmbm	1738177
mmx	1773250
blde	1779128
fsnb	1840225
bgb	1546429
psnl	1527753
tals	1827506
mbi	814585
ctrn	1318484
cnsl	1304421
acqr	1837393
cmtl	23197
anip	1023024
vapo	1253176
cara	1346830
mmd	1518557
vwe	1834045
trmd	1655891
cmlt	1843762
gnk	1326200
phat	1783183
kop	1315257
fmcc	1026214
meso	1345099
msc	1713334
wkhs	1425287
dske	1642453
gato	1517006
fc	886206
eft	1288992
poww	1015383
thff	714562
hps	1215913
swir	1111863
blw	1233681
lmaca	1831992
bme	1314966
rmgc	1838108
ipod	1818876
sbr	710752
pebo	318300
newt	1587987
thw	1635977
le	799288
imxi	1683695
ftci	1828161
moln	1745114
leap	1818346
dhil	909108
mui	1232860
gth	1782594
mmu	886043
agx	100591
plnhf	1813452
chw	1396277
oprt	1538716
hckt	1057379
amrk	1591588
blue	1293971
mtw	61986
ofix	884624
mua	901243
cass	708781
rick	935419
agcb	1830232
prts	1378950
legh	1436208
jfr	1276533
igd	1285890
fulc	1680581
abml	1576873
yell	716006
dhc	1075415
rev	887921
hix	1058239
rm	1519401
tspq	1838219
vaqc	1842386
myn	882150
ggn	1313510
revh	1841389
plrx	1746473
indt	1037390
ccb	1437958
siga	1010086
jpi	1547994
oric	1796280
seah	1820852
tmdx	1756262
nwbo	1072379
dcph	1654151
nqp	870780
evn	1074540
stk	1471420
lxrx	1062822
gmii	1819395
skyt	1819974
rex	744187
conn	1223389
upld	1505155
ifn	917100
tpic	1455684
atrs	1016169
icpt	1270073
fcbc	859070
npk	80172
rgp	1084765
vki	908993
pntg	1766400
tdf	919893
vuzi	1463972
bfst	1624322
chuy	1524931
acbi	1461755
ufcs	101199
mfl	1045126
prty	1592058
prpc	1821329
mbwm	1042729
efr	1258623
chs	897429
btai	1720893
wksp	1096275
hvt	216085
awp	1390195
haac	1824013
rmr	1644378
dsu	1051003
tsha	1806310
anik	898437
opy	791963
vec	1601548
jwel	1805594
wdh	1823986
bfc	1746109
hpi	1176199
cpac	1221029
mca	888410
crf	33934
dba	1383082
evc	1109116
ogi	1620737
wsbf	1569994
scvl	895447
sxc	1514705
mcs	62234
irmd	1325618
fdmt	1650648
frph	844059
thr	1489096
nrgx	1756908
krus	1772177
gain	1321741
phar	1828316
sify	1094324
ueic	101984
yin	1661125
cnvy	1787640
mrc	1439095
rytm	1649904
dfp	1559991
amti	1801777
msbi	1466026
biox	1769484
ctlp	896429
arow	717538
rbnc	1606440
itrn	1337117
pv	1818787
sptk	1836259
phvs	1830487
leo	818972
ytpg	1840859
ocul	1393434
isd	1534880
ead	1210123
fsd	1494530
srg	1628063
sri	1043337
uxin	1729173
lxfr	1096056
iva	1756594
tgb	878518
tbcp	1815753
pets	1040130
lwel	1567098
loop	1504678
sirr	1523526
dco	30305
nmm	1415921
tpvg	1580345
cmrx	1117480
lgo	1400438
xl	1772720
motv	1827821
fmac	1822219
ctaq	1823634
iiac	1825042
ipi	1421461
mbac	1839175
dpg	1515671
metc	1687187
eqd	1818221
epix	1633932
hbt	775215
ccap	1633336
uve	891166
ebtc	1018399
bui	1528988
ke	1606757
loco	1606366
finm	1823855
ohpa	1836129
rmo	1757932
annx	1528115
snrh	1823854
agac	1833909
borr	1715497
hhla	1824185
tcva	1845580
ncv	1214935
dmtk	1651944
cswc	17313
co	1467808
ephy	1827248
impx	1820191
dcrn	1836154
acet	1720580
cir	1091883
pdot	1841845
amot	46129
vgii	1841761
dgnu	1827076
lpg	1596993
pacx	1829797
pmo	900422
tars	1819790
wtba	1166928
veru	863894
bbsi	902791
ebf	33002
fmnb	709337
mofg	1412665
dsp	1828791
prqr	1612940
fcax	1823733
tcs	1411688
cool	1829953
hlx	866829
tlga	1827871
egle	1322439
ufpt	914156
aaqc	1838883
raas	1804583
flic	740663
wldn	1370450
nstb	1834518
zixi	855612
vff	1584549
akya	1711933
aerg	879911
eto	1281926
fsbc	1275168
oepw	1824677
fisi	862831
ibcp	39311
hio	910068
htbi	1538263
mod	67347
cresy	1034957
amal	1823608
mirm	1759425
djco	783412
ngca	1843388
kpti	1503802
dx	826675
trc	96869
nvgs	1581804
hayn	858655
muj	1053988
rnlx	1811115
mvbf	1277902
inve	1036044
ktf	839533
dlth	1649744
pflt	1504619
gbab	1495825
vpg	1487952
alrs	903419
omer	1285819
acam	1846125
txcb	1006840
mcft	1638290
nktx	1787400
rmt	912147
sfst	1090009
gtx	1735707
ecc	1604174
hql	884121
rmni	1635282
stxb	1499453
ll	1396033
fra	1259708
spwh	1132105
bmrc	1403475
dtil	1357874
spfi	1163668
rbb	1499422
fosl	883569
qiwi	1561566
naac	1830063
mitt	1514281
bh	1726173
ormp	1176309
bwb	1341317
lhc	1824153
eqbk	1227500
bbcp	1703956
taco	1585583
orc	1518621
prth	1653558
omn	1090061
gthx	1560241
vor	1817229
sbnc	703904
grcl	1826492
cfvi	1830081
bfz	1137391
dxpe	1020710
fcuv	1590418
grvy	1313310
ooma	1327688
vist	1762506
nan	1074769
altg	1759824
etb	1308927
apph	1807707
cyd	932695
ulh	1308208
atha	1620463
rigl	1034842
xpdi	1839341
rdvt	1720116
atom	1420520
llnw	1391127
ezoo	1752372
sdhy	1812923
mhn	1038186
higa	1823776
tpgy	1819399
algs	1799448
miy	890393
kvsa	1841873
ever	1640428
albo	1322505
snii	1838359
fanh	1413855
dibs	1600641
twi	899751
fnch	1733257
pnnt	1383414
avd	5981
iclk	1697818
ztr	836412
btaq	1815526
abst	1071058
caf	1368493
giix	1841080
wti	1288403
hpf	1189740
vera	1831828
artna	863110
enpc	1816261
ccne	736772
gnty	1058867
cris	1108205
gut	1080720
ppt	827773
rngtf	1431852
smbc	916907
irs	933267
afb	1162027
ndac	1837067
pmm	844790
dgica	800457
rfi	891290
trin	1786108
wuyi	1687065
pcpc	1824993
ppgh	1826333
tcda	1595585
gern	886744
gsqd	1837207
glbl	1838615
valu	717720
tlys	1524025
ennv	1832351
acah	1836274
frxb	1840161
gmbt	1836190
casa	1333835
hcic	1829455
avdl	1012477
ccbg	726601
ptoc	1838238
scle	1838697
jcic	1822312
ntp	829365
sanb	1856689
slcr	1826553
abus	1447028
seznl	1662991
wald	1840199
tdw	98222
ross	1841610
tipt	1393726
spgs	1839127
acii	1838614
coli	1829615
gss	903571
scob	1838431
stxs	1289340
cstr	1676479
ffa	1291334
bhb	743367
gfx	1823896
lmrk	1615346
slac	1834755
macc	1840148
rxra	1840463
twni	1835881
bym	1181187
zev	1802749
tioa	1846163
fact	1838987
joan	1834585
hmbl	1119190
asts	1780312
fdus	1513363
gbio	1733294
aray	1138723
pstx	1661460
atmr	1836176
inbk	1562463
dsm	855887
min	826735
rada	761238
newp	1369085
cpsi	1169445
anzu	1840877
pmx	1181506
hudi	1791725
sgu	1002590
ndls	1275158
senea	88948
apei	1201792
apyx	719135
twnd	1814215
knop	1564180
cang	1725123
laws	703604
jri	1539337
aomr	1766478
svfc	1837240
blbd	1589526
plse	1625101
tig	1801754
insw	1679049
hcar	1824846
edn	1395213
sol	1417892
jro	1289213
dtoc	1839998
joff	1824149
eose	1805077
bsrr	1130144
faca	1839550
hawel	46207
gilt	897322
claa	1837739
spne	1637761
ipha	1598599
aef	846676
jnce	1640455
ctt	1341141
kor	1507964
cznc	810958
amtx	738214
spro	1701108
amnb	741516
mrsn	1442836
hear	1493761
aldx	1341235
pfdr	1839132
wsr	1175535
crge	1277250
smbk	1038773
prsr	1825473
mux	314203
dtst	1419951
plmi	1840317
trhc	1651561
akba	1517022
puyi	1750264
bcov	1313275
atax	1059142
klr	1719489
byts	1842566
free	1753706
mmt	809173
nodk	1681206
muds	1820727
ufi	100726
pds	1013605
vktx	1607678
hyac	1819253
nstc	1835817
asa	1230869
lctx	876343
rmm	1771226
hffg	1680873
rrbi	1071236
nev	1469392
glsi	1799788
allt	1365767
ezpw	876523
